timestamp,phase,lat,lon,alt,yaw_deg,distance_m,forward_error_m,right_error_m,roll_pwm,pitch_pwm,throttle_pwm,extra
2026-04-16T17:32:55,Calibration altitude stabilize,50.450756,30.461212,23.52,0.48,1245.37,,,,,1468,alt_err=-3.52 vz_down=-0.18 stable=0/4
2026-04-16T17:32:56,Calibration altitude stabilize,50.450757,30.461211,23.62,0.45,1245.32,,,,,1468,alt_err=-3.62 vz_down=-0.18 stable=0/4
2026-04-16T17:32:56,Calibration altitude stabilize,50.450757,30.461211,23.67,0.43,1245.30,,,,,1468,alt_err=-3.67 vz_down=-0.21 stable=0/4
2026-04-16T17:32:56,Calibration altitude stabilize,50.450757,30.461210,23.73,0.40,1245.28,,,,,1468,alt_err=-3.73 vz_down=-0.21 stable=0/4
2026-04-16T17:32:57,Calibration altitude stabilize,50.450757,30.461209,23.82,0.40,1245.23,,,,,1468,alt_err=-3.82 vz_down=-0.16 stable=0/4
2026-04-16T17:32:57,Calibration altitude stabilize,50.450757,30.461209,23.87,0.41,1245.21,,,,,1468,alt_err=-3.87 vz_down=-0.09 stable=0/4
2026-04-16T17:32:57,Calibration altitude stabilize,50.450757,30.461208,23.91,0.39,1245.16,,,,,1468,alt_err=-3.91 vz_down=-0.16 stable=0/4
2026-04-16T17:32:58,Calibration altitude stabilize,50.450757,30.461207,23.93,0.40,1245.14,,,,,1468,alt_err=-3.93 vz_down=-0.09 stable=0/4
2026-04-16T17:32:58,Calibration altitude stabilize,50.450757,30.461206,23.96,0.40,1245.12,,,,,1468,alt_err=-3.96 vz_down=-0.11 stable=0/4
2026-04-16T17:32:58,Calibration altitude stabilize,50.450758,30.461205,24.06,0.41,1245.08,,,,,1468,alt_err=-4.06 vz_down=-0.22 stable=0/4
2026-04-16T17:32:59,Calibration altitude stabilize,50.450758,30.461205,24.06,0.39,1245.05,,,,,1468,alt_err=-4.06 vz_down=0.15 stable=0/4
2026-04-16T17:32:59,Calibration altitude stabilize,50.450758,30.461204,24.01,0.42,1245.00,,,,,1468,alt_err=-4.01 vz_down=0.03 stable=0/4
2026-04-16T17:33:00,Calibration altitude stabilize,50.450758,30.461203,24.00,0.42,1244.98,,,,,1468,alt_err=-4.00 vz_down=0.09 stable=0/4
2026-04-16T17:33:00,Calibration altitude stabilize,50.450758,30.461203,23.97,0.42,1244.96,,,,,1468,alt_err=-3.97 vz_down=0.13 stable=0/4
2026-04-16T17:33:00,Calibration altitude stabilize,50.450758,30.461202,23.89,0.39,1244.92,,,,,1468,alt_err=-3.89 vz_down=0.19 stable=0/4
2026-04-16T17:33:01,Calibration altitude stabilize,50.450758,30.461201,23.84,0.41,1244.90,,,,,1468,alt_err=-3.84 vz_down=0.26 stable=0/4
2026-04-16T17:33:01,Calibration altitude stabilize,50.450758,30.461200,23.72,0.42,1244.87,,,,,1468,alt_err=-3.72 vz_down=0.12 stable=0/4
2026-04-16T17:33:01,Calibration altitude stabilize,50.450759,30.461200,23.67,0.41,1244.85,,,,,1468,alt_err=-3.67 vz_down=0.27 stable=0/4
2026-04-16T17:33:02,Calibration altitude stabilize,50.450759,30.461199,23.60,0.41,1244.83,,,,,1468,alt_err=-3.60 vz_down=0.23 stable=0/4
2026-04-16T17:33:02,Calibration altitude stabilize,50.450759,30.461198,23.46,0.44,1244.79,,,,,1468,alt_err=-3.46 vz_down=0.40 stable=0/4
2026-04-16T17:33:02,Calibration altitude stabilize,50.450759,30.461198,23.36,0.44,1244.77,,,,,1468,alt_err=-3.36 vz_down=0.42 stable=0/4
2026-04-16T17:33:03,Calibration altitude stabilize,50.450759,30.461197,23.16,0.43,1244.73,,,,,1468,alt_err=-3.16 vz_down=0.32 stable=0/4
2026-04-16T17:33:03,Calibration altitude stabilize,50.450759,30.461196,23.09,0.43,1244.72,,,,,1468,alt_err=-3.09 vz_down=0.25 stable=0/4
2026-04-16T17:33:03,Calibration altitude stabilize,50.450759,30.461195,22.89,0.43,1244.68,,,,,1478,alt_err=-2.89 vz_down=0.54 stable=0/4
2026-04-16T17:33:04,Calibration altitude stabilize,50.450759,30.461195,22.74,0.42,1244.67,,,,,1478,alt_err=-2.74 vz_down=0.62 stable=0/4
2026-04-16T17:33:04,Calibration altitude stabilize,50.450760,30.461195,22.59,0.41,1244.65,,,,,1478,alt_err=-2.59 vz_down=0.64 stable=0/4
2026-04-16T17:33:04,Calibration altitude stabilize,50.450760,30.461194,22.24,0.43,1244.62,,,,,1478,alt_err=-2.24 vz_down=0.77 stable=0/4
2026-04-16T17:33:05,Calibration altitude stabilize,50.450760,30.461193,22.05,0.42,1244.60,,,,,1478,alt_err=-2.05 vz_down=0.73 stable=0/4
2026-04-16T17:33:05,Calibration altitude stabilize,50.450760,30.461193,21.87,0.42,1244.59,,,,,1478,alt_err=-1.87 vz_down=0.77 stable=0/4
2026-04-16T17:33:06,Calibration altitude stabilize,50.450760,30.461192,21.38,0.43,1244.56,,,,,1478,alt_err=-1.38 vz_down=0.96 stable=1/4
2026-04-16T17:33:06,Calibration altitude stabilize,50.450760,30.461191,21.14,0.44,1244.54,,,,,1478,alt_err=-1.14 vz_down=0.93 stable=0/4
2026-04-16T17:33:06,Calibration altitude stabilize,50.450761,30.461190,20.72,0.44,1244.52,,,,,1488,alt_err=-0.72 vz_down=0.80 stable=0/4
2026-04-16T17:33:07,Calibration altitude stabilize,50.450761,30.461190,20.55,0.44,1244.50,,,,,1488,alt_err=-0.55 vz_down=0.60 stable=1/4
2026-04-16T17:33:07,Calibration altitude stabilize,50.450761,30.461189,20.36,0.45,1244.47,,,,,1488,alt_err=-0.36 vz_down=0.14 stable=2/4
2026-04-16T17:33:07,Calibration altitude stabilize,50.450761,30.461189,20.35,0.46,1244.44,,,,,1488,alt_err=-0.35 vz_down=-0.04 stable=3/4
